营业日	门店名称	区域	桌台号	订单号	商品编码	商品名称	套餐子菜	单价	数量	单位	惠前金额	单商品优惠	惠后金额	商品中类	商品大类
2017-12-22	五村牛肉粉(遵义中华路店)			101171222122437389820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222122655789820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222122853444820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222123958773820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124142065820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124318657820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124432695820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124432695820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124714365820739	SKU0021	面		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124714365820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124714365820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124714365820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222124714365820739	SKU0022	爱心粉买单		5	1	份	5	0	5	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222125341106820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222125341106820739	SKU0021	面		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222125517988820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222125517988820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222125517988820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222130047740820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222131122697820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222131122697820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222133330397820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222133521749820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222133521749820739	SKU0008	五村特色蒸饭		12	-1	份	-12	0	-12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222133603500820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222134830482820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222134830482820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222134853909820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222134853909820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222135635492820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222135635492820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142437462820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142517910820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142517910820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142852057820739	SKU0021	面		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142852057820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0.8	7.2	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222142852057820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222143109066820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222143133002820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222143133002820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222143133002820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222143827841820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222144612480820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222145421319820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222145421319820739	SKU0021	面		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222151230433820739	SKU0019	湿米皮		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222151230433820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222151230433820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222152303534820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222152731612820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222153323932820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222153323932820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222153504646820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222153510613820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222154211200820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222154234275820739	SKU0024	城市美容师		5	1	碗	5	0	5	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222155535585820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222155603333820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222155603333820739	SKU0024	城市美容师		5	1	碗	5	0	5	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222161747973820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222162424081820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222162448898820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222165047706820739	SKU0016	混加		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222165103462820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222165103462820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222165205975820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222165504528820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222171812181820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172301212820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172627808820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172627808820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172627808820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172853213820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172935388820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172935388820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222172958343820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173034147820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173103731820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173103731820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173300218820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173308455820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173509149820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222173520815820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174020695820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174020695820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174020695820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174412271820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174437690820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	1	11	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174412271820739	SKU0007	五村特色牛肉盖饭		12	-1	份	-12	0	-12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174551433820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222174551433820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222182515807820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222182757925820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222182846587820739	SKU0023	纸巾		1	1	包	1	0	1	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183126374820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183234107820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183329401820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183329401820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183640040820739	SKU0009	五村特色牛肉蒸笼		18	1	份	18	0	18	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222183904261820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222184009599820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222184257338820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222185347344820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222185347344820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222185417102820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222185417102820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222190429569820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191110877820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191251353820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191417088820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191417088820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191417088820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191754886820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222191754886820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222192756119820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222192756119820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222193221576820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222193659348820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222193659348820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222193739589820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222194245575820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222194859141820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222194859141820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222195815203820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222195823776820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222201500317820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222201548045820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222201548045820739	SKU0007	五村特色牛肉盖饭		12	1	份	12	0	12	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222204132947820739	SKU0009	五村特色牛肉蒸笼		18	1	份	18	3	15	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222204132947820739	SKU0008	五村特色蒸饭		12	1	份	12	1	11	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222204657399820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222204657399820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222210756938820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-22	五村牛肉粉(遵义中华路店)			101171222211459804820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223065727732820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223065727732820739	SKU0013	干拌牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223070521991820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223070521991820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223070651079820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223070651079820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-23	五村牛肉粉(遵义中华路店)			101171223072434128820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223072443346820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223072443346820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-23	五村牛肉粉(遵义中华路店)			101171223073714268820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-23	五村牛肉粉(遵义中华路店)			101171223074318123820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
